location_id,latitude,longitude
"1-10477635417",52.409179,-1.949424
"1-10477815321",53.593545,-1.378357
"1-1047785322",52.485969,1.229233
"1-1047798791",52.661059,1.327596
"1-1047798828",52.661059,1.327596
"1-1047798885",52.661059,1.327596
"1-1047798800",52.702538,1.587075
"1-1047798809",52.76887,0.422474
"1-1047798837",52.591064,1.72318
"1-1047798914",52.513088,1.023626
"1-10478002833",51.596892,0.240836
"1-7916688733",51.596892,0.240836
"1-10478669630",53.836896,-2.214257
"1-10478815305",51.49419,-0.157284
"1-1048100754",54.547466,-1.32885
"1-133366635",54.547466,-1.32885
"1-274004769",54.547466,-1.32885
"1-3107299477",54.547466,-1.32885
"1-10482948683",51.875381,1.006924
"1-1325153141",51.875381,1.006924
"1-4580632316",51.875381,1.006924
"1-5583560161",51.875381,1.006924
"1-10483548208",52.388363,-2.76629
"1-10484006462",52.412475,-0.730667
"1-132660230",52.412475,-0.730667
"1-19885093127",52.412475,-0.730667
"1-10484149532",51.995768,-0.965127
"1-10484679900",53.48872,-2.289025
"1-10484679931",53.48872,-2.289025
"1-1539923391",53.48872,-2.289025
"1-156553260",53.48872,-2.289025
"1-1700376147",53.48872,-2.289025
"1-6892324125",53.48872,-2.289025
"1-7941916574",53.48872,-2.289025
"1-8007972396",53.48872,-2.289025
"1-9861503241",53.48872,-2.289025
"1-10485050472",51.353014,-0.093815
"1-1181266581",51.353014,-0.093815
"1-3827833100",51.353014,-0.093815
"1-10489459711",55.076144,-1.467085
"1-10489517840",50.728476,-1.942487
"1-10489639058",53.372824,-2.183012
"1-10489859607",52.056876,-1.780358
"1-10490050332",51.514907,-0.306915
"1-10490050685",52.373551,-0.713788
"1-10490050767",52.255067,-0.804152
"1-10490072597",51.867533,-2.242997
"1-125905909",51.867533,-2.242997
"1-13083261631",51.867533,-2.242997
"1-14486427993",51.867533,-2.242997
"1-5108620840",51.867533,-2.242997
"1-10490141162",52.47866,-0.7103
"1-10490141472",52.470959,-0.733977
"1-10490305434",53.273977,-2.911036
"1-10490557837",52.277966,-0.896292
"1-10490558360",52.271902,-0.9123
"1-10490558481",52.252056,-1.160851
"1-591686471",52.252056,-1.160851
"1-10490558551",52.219543,-0.909774
"1-10490558733",52.219543,-0.909774
"1-10490558693",52.276113,-0.828152
"1-104946930",51.486361,-0.252102
"1-10494938329",51.802724,1.148581
"1-10495337322",53.322646,-1.137767
"1-10495490315",51.484703,0.049122
"1-118165230",51.484703,0.049122
"1-10495633645",52.569946,-2.023411
"1-104959356",50.837219,-0.164687
"1-10496127766",53.409365,-2.992817
"1-8565926133",53.409365,-2.992817
"1-10496208458",51.744551,-2.21567
"1-107345976",50.444833,-4.47907
"1-10496618884",52.545459,-1.982684
"1-104968428",51.383735,1.380386
"1-10496974585",50.793574,-1.095633
"1-104984455",51.270072,-1.129742
"1-104984511",51.249772,-1.101641
"1-104984525",51.246932,-1.139048
"1-104984539",51.27282,-1.128056
"1-4158940599",51.27282,-1.128056
"1-104984553",51.257983,-1.087852
"1-104984567",51.001597,-1.500175
"1-104984581",51.262189,-1.119242
"1-1050259592",53.046319,-2.190561
"1-13781512069",53.046319,-2.190561
"1-2764871154",53.046319,-2.190561
"1-1050260143",53.076221,-2.224293
"1-434776950",53.076221,-2.224293
"1-105049765",54.598754,-1.066916
"1-10510330675",53.715172,-2.476505
"1-5223534738",53.715172,-2.476505
"1-105106051",52.562791,-0.575044
"1-105110341",51.326685,-0.133088
"1-105110357",51.236015,-0.163534
"1-947919890",51.236015,-0.163534
"1-10511339624",51.828476,-0.380309
"1-10511848857",52.540744,-2.05713
"1-10511851491",51.293491,-0.789969
"1-10512226767",53.893729,-1.991202
"1-10512282376",51.889387,-2.273077
"1-10512959202",51.556769,-0.330981
"1-8439533552",51.556769,-0.330981
"1-105134763",50.90505,-1.019944
"1-10513855189",53.070215,-1.299869
"1-1051444139",51.360345,-0.185125
"1-105155035",51.355811,-0.262733
"1-105163313",52.816911,0.002524
"1-10516643075",52.543463,-1.982331
"1-10517335321",53.783219,-2.654009
"1-10517336477",51.614926,-0.445802
"1-200922174",51.614926,-0.445802
"1-230084107",51.614926,-0.445802
"1-8124041148",51.614926,-0.445802
"RAS02",51.614926,-0.445802
"RWH04",51.614926,-0.445802
"1-10517502937",51.625748,-0.15882
"1-105176594",50.778061,0.278918
"1-8374275891",50.778061,0.278918
"1-105176629",51.133609,1.30639
"1-123006943",51.133609,1.30639
"1-105176642",50.8157,-0.385769
"1-105176655",50.789094,-0.67793
"1-105176668",51.254691,-0.007784
"1-10520026789",53.561734,-2.441278
"1-10520906802",51.527246,-0.895199
"1-10520906915",53.801185,-2.243924
"1-12514917080",53.801185,-2.243924
"1-2980493798",53.801185,-2.243924
"1-1052203736",50.914677,-1.360621
"1-10523070405",53.423966,-2.858952
"1-10523163005",55.048935,-1.623804
"1-10523305567",51.614097,-1.112332
"1-10523410149",53.779917,-1.826801
"1-10523637897",53.753322,-0.347738
"1-120709778",53.753322,-0.347738
"1-1052364456",50.900026,0.522133
"1-105247794",53.317535,0.280627
"1-10529920811",51.87072,-2.232121
"1-105303258",51.592268,-0.31878
"1-10530470262",54.523584,-1.54461
"1-18079272115",54.523584,-1.54461
"1-105311568",55.179885,-1.516125
"1-10534224590",53.393249,-2.218649
"1-10534224782",53.463922,-2.060347
"1-5257076134",53.463922,-2.060347
"1-10535002115",50.361885,-4.164103
"1-10535308460",50.836392,-0.818229
"1-10854012048",50.836392,-0.818229
"1-10535404297",51.451532,0.563574
"1-10535427482",52.923886,-1.484665
"1-10535708147",51.860695,-2.253808
"1-10536207398",52.558108,-1.826354
"1-10537001417",51.749083,-0.326828
"1-6239658270",51.749083,-0.326828
"1-1053732470",53.374067,-2.735535
"1-1053988796",52.627866,1.351724
"1-10540686183",51.762653,-0.226366
"1-1054132568",51.450223,0.214894
"1-2041988093",51.450223,0.214894
"1-355646797",51.450223,0.214894
"1-3941691925",51.450223,0.214894
"1-4307224457",51.450223,0.214894
"1-7060366080",51.450223,0.214894
"1-9560836695",51.450223,0.214894
"1-105423293",50.927731,0.019882
"1-105436109",50.79236,-1.0019
"1-105440969",51.606377,-0.232374
"1-105473075",51.648332,-0.153958
"1-10551142479",51.599527,-0.068306
"1-12201511557",51.599527,-0.068306
"1-13594114724",51.599527,-0.068306
"1-3040167879",51.599527,-0.068306
"1-10551577036",53.648848,-3.008282
"1-10551806189",52.9586,-1.137727
"1-10552446060",51.404367,-0.844553
"1-2325795391",51.404367,-0.844553
"1-2729445371",51.404367,-0.844553
"1-10552725759",53.3964,-2.158736
"1-14773529050",53.3964,-2.158736
"1-10553191017",53.148068,-1.19569
"1-10556813199",51.446107,0.20996
"1-10557588274",54.977642,-1.501996
"1-10559042007",54.57103,-1.177326
"1-14547121751",54.57103,-1.177326
"1-2140280323",54.57103,-1.177326
"1-10559211016",53.691018,-1.632181
"1-10559841748",51.498162,-0.165739
"1-335556750",51.498162,-0.165739
"1-10561025695",53.488441,-2.090794
"1-10563621162",51.899828,-0.217524
"1-12105644620",51.899828,-0.217524
"1-12637866785",51.899828,-0.217524
"1-18687969493",51.899828,-0.217524
"1-5234926702",51.899828,-0.217524
"1-10564001398",53.77918,-1.814543
"1-540404119",53.77918,-1.814543
"1-10564181876",53.581164,-1.460675
"1-10564403595",51.37541,0.101067
"1-7508002960",51.37541,0.101067
"1-10566349098",53.130175,-1.143429
"1-4012095274",53.130175,-1.143429
"1-10569728292",53.570815,-2.311661
"1-10570161325",51.626042,0.296471
"1-6715581061",51.626042,0.296471
"1-10570704049",53.372396,-1.208623
"1-10570922611",51.624146,-0.340861
"1-10571036946",54.973395,-1.64435
"1-1057114714",52.502326,-1.997844
"1-1291779162",52.502326,-1.997844
"1-536873773",52.502326,-1.997844
"1-10571506492",51.316595,-0.74828
"1-11189306576",51.316595,-0.74828
"1-11218847055",51.316595,-0.74828
"1-21605822534",51.316595,-0.74828
"1-5014476435",51.316595,-0.74828
"1-9474762255",51.316595,-0.74828
"1-10571549680",54.981307,-1.737562
"1-114839548",54.981307,-1.737562
"1-197636568",54.981307,-1.737562
"1-5684490736",54.981307,-1.737562
"1-10572200202",52.928373,-1.216337
"1-10572389871",51.589035,-1.13007
"1-10575675076",51.356203,-2.139937
"1-10575837481",51.207845,-1.477932
"1-10575883389",51.560421,-0.114268
"1-10576043455",53.831498,-1.438172
"1-10576136993",50.73502,-1.77071
"1-10576184958",51.58977,-0.083056
"1-10576259379",51.581143,-0.334476
"1-10576905288",50.897589,-1.397315
"1-4871398848",50.897589,-1.397315
"1-10577515992",51.529523,-0.120462
"1-10577894065",50.838061,-0.12375
"1-105835715",52.331456,-0.567561
"1-1058388579",51.481769,0.07277
"1-2680143497",51.481769,0.07277
"1-105844767",51.356676,1.44159
"1-105854023",50.835532,-4.546607
"1-105855203",51.218585,-0.06035
"1-105860838",50.791469,-0.67162
"1-132134767",50.791469,-0.67162
"1-10586286798",52.346088,-0.197415
"1-105862938",51.50765,-0.838138
"1-105863325",51.552481,-0.138484
"1-10587463951",53.694208,-1.659095
"1-105885228",51.618651,0.002712
"1-21533595084",51.618651,0.002712
"1-105892230",54.890884,-1.839325
"1-10591315840",51.364716,-0.308379
"1-10592096287",52.89832,-1.460335
"1-2743457874",52.89832,-1.460335
"1-7279545954",52.89832,-1.460335
"1-10592382864",55.128824,-1.504117
"1-10592568274",51.516114,-0.785175
"1-10592932655",53.545439,-1.473487
"1-10593188838",51.517393,-0.145984
"1-11404959885",51.517393,-0.145984
"1-14517602505",51.517393,-0.145984
"1-1686963441",51.517393,-0.145984
"1-288474903",51.517393,-0.145984
"1-325122385",51.517393,-0.145984
"1-4573093683",51.517393,-0.145984
"1-562521358",51.517393,-0.145984
"1-5964877918",51.517393,-0.145984
"1-6239731696",51.517393,-0.145984
"1-7760678673",51.517393,-0.145984
"1-7773710913",51.517393,-0.145984
"1-8318284160",51.517393,-0.145984
"1-10593309184",51.388765,-0.218122
"1-10593330077",51.557278,-0.325019
"1-119274488",51.557278,-0.325019
"1-10593622870",51.467864,-0.074232
"1-565650650",51.467864,-0.074232
"1-10593920109",51.607455,-0.079004
"1-410585992",51.607455,-0.079004
"1-5597634469",51.607455,-0.079004
"1-10597672531",51.537194,0.070644
"1-11373516910",51.537194,0.070644
"1-11817828876",51.537194,0.070644
"1-12326766750",51.537194,0.070644
"1-12379614796",51.537194,0.070644
"1-13364826599",51.537194,0.070644
"1-13943235331",51.537194,0.070644
"1-1839972206",51.537194,0.070644
"1-3075088127",51.537194,0.070644
"1-3113304871",51.537194,0.070644
"1-3134330991",51.537194,0.070644
"1-3566898766",51.537194,0.070644
"1-4647562036",51.537194,0.070644
"1-5705760963",51.537194,0.070644
"1-6291633930",51.537194,0.070644
"1-6887925961",51.537194,0.070644
"1-7625849745",51.537194,0.070644
"1-10597672556",51.42517,-0.987929
"1-11959961744",51.42517,-0.987929
"1-3805424290",51.42517,-0.987929
"1-7659740872",51.42517,-0.987929
"1-10597785017",51.352824,-1.996713
"1-10597853943",54.550673,-1.219154
"1-139859320",54.550673,-1.219154
"1-10597946804",51.138709,-2.736185
"1-10598120420",51.430284,-0.574338
"1-10598315280",53.459474,-2.897848
"1-10598315303",53.449306,-2.878691
"1-10598315346",53.431558,-2.977575
"1-10598315416",53.431558,-2.977575
"1-10598315576",53.386347,-2.972885
"1-2866464538",53.386347,-2.972885
"1-550955305",53.386347,-2.972885
"1-10598322684",51.372433,0.558204
"1-10598418663",51.421906,-0.207743
"1-105995778",50.737403,-1.880464
"1-10599753373",53.266123,-2.890478
"1-4298650730",53.266123,-2.890478
"1-5443090289",53.266123,-2.890478
"1-10600113024",51.516185,-0.148094
"1-7124003259",51.516185,-0.148094
"1-7371313883",51.516185,-0.148094
"1-8001081664",51.516185,-0.148094
"1-8526004732",51.516185,-0.148094
"1-8600636337",51.516185,-0.148094
"1-106021624",51.520506,-0.054497
"1-106025374",51.51426,-0.085852
"1-106025394",51.495544,-0.187642
"1-10606048975",50.21904,-5.287412
"1-10606528004",52.522646,-1.465902
"1-1060912125",51.539025,-0.473407
"1-10609819725",51.516904,-0.146364
"1-6943703139",51.516904,-0.146364
"1-10609925359",53.001585,-1.134978
"1-10609926286",51.39533,-0.659557
"1-15519269077",51.39533,-0.659557
"1-10609926433",51.617502,0.292602
"1-15519796067",51.617502,0.292602
"1-10609926491",51.579931,-0.761148
"1-15519796158",51.579931,-0.761148
"1-418893091",51.579931,-0.761148
"1-10609926725",51.112014,-0.737383
"1-15520133976",51.112014,-0.737383
"1-10609926752",51.314035,-0.227016
"1-15519796475",51.314035,-0.227016
"1-6097028949",51.314035,-0.227016
"1-10611735659",53.736773,-0.361548
"1-1061513188",52.554927,1.364663
"1-10615566937",51.972444,0.86667
"1-10615676724",52.724336,-1.374174
"1-106162884",54.632305,-1.566464
"1-1061637931",50.819651,-1.213229
"1-10616494808",51.537447,-0.284334
"1-1080036731",51.537447,-0.284334
"1-11932683361",51.537447,-0.284334
"1-1983969759",51.537447,-0.284334
"1-2468804219",51.537447,-0.284334
"1-2698175338",51.537447,-0.284334
"1-3953622395",51.537447,-0.284334
"1-435400889",51.537447,-0.284334
"1-447560243",51.537447,-0.284334
"1-4789562670",51.537447,-0.284334
"1-4830017689",51.537447,-0.284334
"1-489127798",51.537447,-0.284334
"1-6919840141",51.537447,-0.284334
"1-7244949698",51.537447,-0.284334
"1-10616616589",51.456033,-2.620683
"1-10616662318",51.528536,-0.475185
"1-1754652641",51.528536,-0.475185
"1-106167046",54.906589,-1.742755
"1-10616859047",50.902386,-3.494862
"1-106171008",51.365018,-0.102583
"1-10617154657",51.57494,-0.171972
"1-10617225172",51.411743,-0.832073
"1-10617773353",50.797884,-1.077628
"1-11414760338",50.797884,-1.077628
"1-14185143224",50.797884,-1.077628
"1-6857131489",50.797884,-1.077628
"1-9786579255",50.797884,-1.077628
"1-106191811",51.36041,-0.208636
"1-106199876",52.477267,1.696674
"1-121569406",52.477267,1.696674
"1-106200061",50.345906,-5.151946
"1-106202577",52.553771,-1.149112
"1-106202900",51.441222,-0.165848
"1-106214874",55.008563,-1.624699
"1-106225323",53.560704,-1.514754
"1-106240471",51.517783,-0.309345
"1-106245011",50.469852,-3.548
"1-106260202",50.726801,-3.064645
"1-106260372",50.888139,-2.949604
"1-1062780166",53.745556,-2.482157
"1-1062780242",51.457347,-2.592691
"1-1062780284",53.792067,-2.241229
"1-5238097511",53.792067,-2.241229
"1-1062780342",51.530824,-0.131006
"1-1062858411",53.483682,-2.232539
"1-10631096735",51.365288,0.740916
"1-10631701224",53.359298,-2.214162
"1-118539945",53.359298,-2.214162
"1-10631728583",51.364988,0.09302
"1-1875164088",51.364988,0.09302
"1-1875185341",51.364988,0.09302
"1-2315394292",51.364988,0.09302
"1-106319079",54.839818,-1.733464
"1-10631963207",53.304196,-1.129734
"1-10633463360",50.912682,-1.417376
"1-106338834",51.407533,0.031175
"1-106348462",51.085928,1.174207
"1-106348492",51.088387,1.144139
"1-106348506",51.088387,1.144139
"1-106351203",52.236542,0.70496
"1-10637455070",51.533905,-0.658418
"1-15019611974",51.533905,-0.658418
"1-2433157033",51.533905,-0.658418
"1-10637557314",51.35514,0.739477
"1-10637852554",51.46402,0.372914
"1-10638179412",53.583683,-2.467427
"1-10638316268",52.673176,1.269394
"1-106383494",52.330048,0.881495
"1-10638426105",50.734233,-2.768037
"1-10638443566",51.607258,-0.146744
"1-10638503996",51.730959,0.370561
"1-10638638256",54.683018,-1.53751
"1-10638638364",53.986675,-1.098379
"1-106389880",51.33446,-0.255299
"1-584765205",51.33446,-0.255299
"1-106389976",51.335441,-0.408196
"1-10639477588",50.852212,-1.176312
"1-10640382895",51.249025,-0.768641
"1-106409918",51.756972,-1.215879
"1-421423239",51.756972,-1.215879
"1-10643389925",54.561709,-1.139671
"1-10644063424",52.586541,-2.132685
"1-2937441998",52.586541,-2.132685
"1-7566958465",52.586541,-2.132685
"1-7694244777",52.586541,-2.132685
"1-9440117254",52.586541,-2.132685
"1-10644903915",53.421087,-2.795783
"1-10644909116",51.84278,-2.23443
"1-10644978940",53.602686,-0.681274
"1-10645095430",52.242448,-0.879568
"1-10645294256",52.055793,-2.714107
"1-10645369871",51.136155,-0.191811
"1-10645641763",51.464419,-2.609381
"1-10645823934",53.850242,-1.835191
"1-10646798947",52.508083,-1.91242
"1-117609512",52.508083,-1.91242
"1-10647766910",53.262038,-1.34641
"1-106487846",54.676324,-1.218762
"1-129459533",54.676324,-1.218762
"1-10649489787",51.404767,-0.164273
"1-10649861153",50.378139,-4.122041
"1-487430419",50.378139,-4.122041
"1-10649953088",51.502165,-0.363984
"1-10649953173",52.43487,-1.843916
"1-1949699207",52.43487,-1.843916
"1-3727554964",52.43487,-1.843916
"1-10650031112",50.730447,-3.469741
"1-10651342076",52.059719,1.147387
"1-10651789901",53.45841,-2.725033
"1-11057282039",53.45841,-2.725033
"1-1467836480",53.45841,-2.725033
"1-2101781064",53.45841,-2.725033
"1-10651815042",50.621011,-3.411913
"1-1065306398",51.447313,0.283001
"1-10655647935",50.657672,-1.15676
"1-121567390",50.657672,-1.15676
"1-10659683726",51.880449,-0.419282
"1-1066052292",51.76057,-0.222376
"1-125082025",51.76057,-0.222376
"1-1066132924",50.435339,-3.567701
"1-1066318846",53.090756,-2.412181
"1-106669968",51.064159,-4.042294
"1-106670808",50.728355,-0.79764
"1-106670953",50.728355,-0.79764
"1-106682439",52.451721,-0.116695
"1-106693743",51.754366,-0.343062
"1-106699147",52.522128,-2.0267
"1-106701647",53.325433,-1.315431
"1-106713928",52.623184,-1.612373
"1-106713958",52.622924,-1.615315
"1-106714000",52.582908,-1.546136
"1-106714014",52.623244,-1.619817
"1-106714028",52.60222,-1.606873
"1-106714042",52.611522,-1.61441
"1-106726148",50.929705,-2.650288
"1-1067442671",51.518053,-0.147903
"1-106749761",53.564959,-0.691899
"1-137468305",53.564959,-0.691899
"1-10675377517",51.674574,-0.391837
"1-106756667",51.532682,-2.482342
"1-10675954046",50.827937,-0.141323
"1-5050901872",50.827937,-0.141323
"1-1067603053",55.597869,-1.832171
"1-10676567675",53.667644,-1.505355
"1-10676811028",51.294777,-0.328837
"1-1067698381",53.879358,-3.04666
"1-1067954339",52.31642,-1.906647
"1-1981105860",52.31642,-1.906647
"1-106798595",54.729196,-1.751068
"1-106800639",52.542204,0.085715
"1-10681088676",53.536076,-2.679843
"1-10681808706",50.337419,-4.801198
"1-10681934760",50.417658,-4.237863
"1-10682319395",50.52999,-3.603993
"1-10682415125",50.980982,-1.462861
"1-9474626458",50.980982,-1.462861
"1-10682549062",51.367827,-0.103875
"1-11216800895",51.367827,-0.103875
"1-11350026034",51.367827,-0.103875
"1-1204744781",51.367827,-0.103875
"1-422054425",51.367827,-0.103875
"1-4493026196",51.367827,-0.103875
"1-6481418606",51.367827,-0.103875
"1-7502896993",51.367827,-0.103875
"1-10682669263",53.410484,-1.019777
"1-10682896264",51.415586,-0.287233
"1-10683071663",51.202276,-2.655868
"1-10683141941",51.402011,-0.27099
"1-18445324917",51.402011,-0.27099
"1-1903641335",51.402011,-0.27099
"1-2238952651",51.402011,-0.27099
"1-6547952548",51.402011,-0.27099
"1-9781027959",51.402011,-0.27099
"1-10684531282",53.070881,-2.492793
"1-10687028314",53.51154,-2.245027
"1-10687028686",52.900477,-1.438707
"1-10687537932",51.265083,-0.120663
"1-106875865",50.716914,-2.971311
"1-10687707953",51.897008,-0.203552
"1-2047021873",51.897008,-0.203552
"1-10688435346",54.001479,-1.495599
"1-892315354",54.001479,-1.495599
"1-106889395",50.817332,-0.509192
"1-106890455",53.375253,-3.180401
"1-106893460",51.585918,-0.304926
"1-10689353033",50.943219,-1.515533
"1-106895295",54.841903,-1.335
"1-10689541544",51.761138,-2.315741
"1-106897628",51.59266,-0.269029
"1-106902712",50.812504,-0.379676
"1-10690383916",53.580842,-2.448606
"1-1883894105",53.580842,-2.448606
"1-106909122",51.509156,-0.891559
"1-106916349",51.573186,-0.016935
